feedback_id,customer_name,feedback,date,product,clean_feedback
2814,Manoj,Average experience,2025-02-22,Smart Watch,average experience
2815,Anitha,Nothing special,2025-11-22,Headphones,nothing special
2816,Pooja,Great service and fast delivery,2025-11-01,Headphones,great service fast delivery
2817,Manoj,Decent product,2025-03-17,Laptop,decent product
2818,Rahul,Worst product ever,2025-01-27,Mobile App,worst product ever
2819,Arun,Great service and fast delivery,2025-10-10,Laptop,great service fast delivery
2820,Pooja,Excellent quality and very satisfied,2025-07-31,Internet Service,excellent quality very satisfied
2821,Sneha,Great service and fast delivery,2025-11-26,Mobile,great service fast delivery
2822,Sneha,Decent product,2025-01-25,Smart Watch,decent product
2823,Pooja,Very bad experience and disappointed,2025-11-15,Internet Service,very bad experience disappointed
2824,Anitha,Great service and fast delivery,2025-09-13,Internet Service,great service fast delivery
2825,Pooja,Delivery was too late,2025-12-25,Headphones,delivery too late
2826,Divya,Poor quality and waste of money,2025-04-28,Smart Watch,poor quality waste money
2827,Rahul,"Amazing experience, highly recommend",2025-03-02,Smart Watch,amazing experience highly recommend
2828,Karthik,Worst product ever,2025-09-10,Internet Service,worst product ever
2829,Manoj,Average experience,2025-02-27,Mobile App,average experience
2830,Sneha,Decent product,2025-05-16,Mobile,decent product
2831,Suresh,Delivery was too late,2025-11-02,Smart Watch,delivery too late
2832,Pooja,Support team was very helpful,2025-07-16,Laptop,support team very helpful
2833,Divya,"Amazing experience, highly recommend",2025-03-22,Smart Watch,amazing experience highly recommend
2834,Sneha,Okay for the price,2025-04-13,Banking App,okay price
2835,Suresh,Very bad experience and disappointed,2025-03-05,Internet Service,very bad experience disappointed
2836,Priya,Worst product ever,2025-03-23,Mobile,worst product ever
2837,Karthik,Poor quality and waste of money,2025-04-29,Laptop,poor quality waste money
2838,Pooja,Okay for the price,2025-11-22,Banking App,okay price
2839,Rahul,Okay for the price,2025-06-12,Banking App,okay price
2840,Arun,Decent product,2025-12-05,Headphones,decent product
2841,Pooja,Poor quality and waste of money,2025-08-30,Headphones,poor quality waste money
2842,Anitha,Worst product ever,2025-04-01,Mobile,worst product ever
2843,Rahul,Very happy with the product,2025-03-14,Mobile,very happy product
2844,Arun,Decent product,2025-02-18,Laptop,decent product
2845,Priya,Poor quality and waste of money,2025-12-30,Headphones,poor quality waste money
2846,Pooja,Okay for the price,2025-11-19,Laptop,okay price
2847,Manoj,Very bad experience and disappointed,2025-09-11,Smart Watch,very bad experience disappointed
2848,Arun,Great service and fast delivery,2025-02-18,Headphones,great service fast delivery
2849,Suresh,Great service and fast delivery,2025-05-05,Smart Watch,great service fast delivery
2850,Rahul,Support team was very helpful,2025-03-08,Headphones,support team very helpful
2851,Rahul,Poor quality and waste of money,2025-12-21,Smart Watch,poor quality waste money
2852,Divya,Support team was very helpful,2025-02-06,Laptop,support team very helpful
2853,Pooja,Acceptable performance,2025-03-01,Headphones,acceptable performance
2854,Divya,Poor quality and waste of money,2025-01-18,Mobile App,poor quality waste money
2855,Suresh,Nothing special,2025-12-04,Internet Service,nothing special
2856,Priya,Okay for the price,2025-11-18,Internet Service,okay price
2857,Divya,Decent product,2025-06-04,E-commerce,decent product
2858,Manoj,Great service and fast delivery,2025-02-19,Headphones,great service fast delivery
2859,Anitha,Nothing special,2025-06-10,Smart Watch,nothing special
2860,Karthik,Support team was very helpful,2025-12-08,Smart Watch,support team very helpful
2861,Manoj,Acceptable performance,2025-09-04,E-commerce,acceptable performance
2862,Anitha,Excellent quality and very satisfied,2025-08-26,Mobile App,excellent quality very satisfied
2863,Anitha,Support team was very helpful,2025-01-23,E-commerce,support team very helpful
2864,Sneha,Acceptable performance,2025-04-02,E-commerce,acceptable performance
2865,Anitha,Acceptable performance,2025-09-28,Laptop,acceptable performance
2866,Pooja,Great service and fast delivery,2025-03-06,Laptop,great service fast delivery
2867,Arun,Okay for the price,2025-12-13,Mobile,okay price
2868,Pooja,Support team was very helpful,2025-08-16,Mobile App,support team very helpful
2869,Divya,Excellent quality and very satisfied,2025-02-21,Mobile,excellent quality very satisfied
2870,Manoj,Worst product ever,2025-02-09,Smart Watch,worst product ever
2871,Anitha,Support team was very helpful,2025-03-29,Banking App,support team very helpful
2872,Sneha,Decent product,2025-08-03,Headphones,decent product
2873,Sneha,Acceptable performance,2025-10-28,Internet Service,acceptable performance
2874,Manoj,Nothing special,2025-03-04,Headphones,nothing special
2875,Karthik,Average experience,2025-07-20,Mobile App,average experience
2876,Priya,Average experience,2025-03-01,Mobile,average experience
2877,Rahul,Poor quality and waste of money,2025-01-24,Mobile,poor quality waste money
2878,Rahul,Excellent quality and very satisfied,2025-03-07,Laptop,excellent quality very satisfied
2879,Suresh,Decent product,2025-05-15,Headphones,decent product
2880,Manoj,Worst product ever,2025-05-07,Laptop,worst product ever
2881,Divya,Worst product ever,2025-03-02,Mobile,worst product ever
2882,Sneha,Great service and fast delivery,2025-02-16,Headphones,great service fast delivery
2883,Sneha,Poor quality and waste of money,2025-06-13,Banking App,poor quality waste money
2884,Priya,Very happy with the product,2025-07-12,Mobile App,very happy product
2885,Anitha,Average experience,2025-11-04,Mobile App,average experience
2886,Arun,Poor quality and waste of money,2025-12-23,Laptop,poor quality waste money
2887,Priya,Great service and fast delivery,2025-10-31,Laptop,great service fast delivery
2888,Suresh,"Amazing experience, highly recommend",2025-06-24,Laptop,amazing experience highly recommend
2889,Sneha,Delivery was too late,2025-06-24,Mobile,delivery too late
2890,Suresh,Delivery was too late,2025-06-15,Smart Watch,delivery too late
2891,Pooja,Delivery was too late,2025-04-10,Laptop,delivery too late
2892,Manoj,Delivery was too late,2025-10-11,Mobile,delivery too late
2893,Sneha,"Amazing experience, highly recommend",2025-03-28,Smart Watch,amazing experience highly recommend
2894,Sneha,Customer support did not respond,2025-03-10,Internet Service,customer support did not respond
2895,Anitha,Decent product,2025-07-09,Mobile App,decent product
2896,Suresh,Customer support did not respond,2025-03-07,Mobile App,customer support did not respond
2897,Sneha,Acceptable performance,2025-03-11,Mobile,acceptable performance
2898,Pooja,Customer support did not respond,2025-08-25,Mobile,customer support did not respond
2899,Rahul,Worst product ever,2025-09-23,Internet Service,worst product ever
2900,Sneha,Excellent quality and very satisfied,2025-03-01,Laptop,excellent quality very satisfied
2901,Priya,Decent product,2025-06-15,Internet Service,decent product
2902,Karthik,Delivery was too late,2025-09-11,Internet Service,delivery too late
2903,Manoj,Very happy with the product,2025-10-15,Mobile App,very happy product
2904,Sneha,Great service and fast delivery,2025-11-09,E-commerce,great service fast delivery
2905,Arun,Decent product,2025-08-10,Mobile,decent product
2906,Rahul,Nothing special,2025-08-03,Laptop,nothing special
2907,Karthik,Acceptable performance,2025-12-29,Banking App,acceptable performance
2908,Priya,Excellent quality and very satisfied,2025-05-09,Mobile App,excellent quality very satisfied
2909,Pooja,Decent product,2025-07-02,Mobile App,decent product
2910,Anitha,Excellent quality and very satisfied,2025-07-08,Banking App,excellent quality very satisfied
2911,Suresh,Delivery was too late,2025-02-01,Smart Watch,delivery too late
2912,Pooja,Decent product,2025-10-13,Headphones,decent product
2913,Divya,Great service and fast delivery,2025-04-27,Internet Service,great service fast delivery
2914,Divya,Poor quality and waste of money,2025-06-24,Banking App,poor quality waste money
2915,Priya,Very happy with the product,2025-07-19,Mobile,very happy product
2916,Sneha,Acceptable performance,2025-02-19,Smart Watch,acceptable performance
2917,Rahul,Decent product,2025-07-15,Internet Service,decent product
2918,Sneha,Very happy with the product,2025-05-21,Headphones,very happy product
2919,Divya,Poor quality and waste of money,2025-08-09,Mobile App,poor quality waste money
2920,Arun,Worst product ever,2025-12-09,Mobile App,worst product ever
2921,Suresh,"Amazing experience, highly recommend",2025-06-27,Laptop,amazing experience highly recommend
2922,Pooja,Okay for the price,2025-09-08,Banking App,okay price
2923,Sneha,Support team was very helpful,2025-02-09,Smart Watch,support team very helpful
2924,Anitha,Decent product,2025-04-17,Internet Service,decent product
2925,Pooja,Support team was very helpful,2025-07-08,Smart Watch,support team very helpful
2926,Pooja,Delivery was too late,2025-08-16,Laptop,delivery too late
2927,Priya,Average experience,2025-12-24,Smart Watch,average experience
2928,Sneha,Average experience,2025-08-21,Internet Service,average experience
2929,Priya,Acceptable performance,2025-02-04,Banking App,acceptable performance
2930,Sneha,Poor quality and waste of money,2025-07-10,Laptop,poor quality waste money
2931,Divya,"Amazing experience, highly recommend",2025-01-28,Mobile,amazing experience highly recommend
2932,Manoj,Average experience,2025-03-09,Mobile App,average experience
2933,Anitha,Customer support did not respond,2025-03-09,Mobile App,customer support did not respond
2934,Sneha,"Amazing experience, highly recommend",2025-07-03,Mobile App,amazing experience highly recommend
2935,Karthik,Very happy with the product,2025-07-29,Smart Watch,very happy product
2936,Karthik,Average experience,2025-03-15,Smart Watch,average experience
2937,Sneha,Poor quality and waste of money,2025-11-04,Mobile App,poor quality waste money
2938,Arun,Delivery was too late,2025-01-25,Laptop,delivery too late
2939,Sneha,Poor quality and waste of money,2025-04-04,Headphones,poor quality waste money
2940,Sneha,Great service and fast delivery,2025-11-17,E-commerce,great service fast delivery
2941,Suresh,Okay for the price,2025-05-11,Laptop,okay price
2942,Karthik,Customer support did not respond,2025-07-28,Smart Watch,customer support did not respond
2943,Rahul,Very bad experience and disappointed,2025-08-18,Mobile App,very bad experience disappointed
2944,Karthik,Excellent quality and very satisfied,2025-08-20,Smart Watch,excellent quality very satisfied
2945,Divya,Worst product ever,2025-07-19,Internet Service,worst product ever
2946,Arun,Worst product ever,2025-04-08,Mobile App,worst product ever
2947,Sneha,Poor quality and waste of money,2025-12-04,E-commerce,poor quality waste money
2948,Karthik,Very bad experience and disappointed,2025-11-12,Mobile,very bad experience disappointed
2949,Pooja,Average experience,2025-08-14,Headphones,average experience
2950,Priya,Average experience,2025-01-16,Headphones,average experience
2951,Karthik,Support team was very helpful,2025-06-19,Headphones,support team very helpful
2952,Pooja,Nothing special,2025-12-31,Headphones,nothing special
2953,Karthik,Nothing special,2025-05-24,Mobile App,nothing special
2954,Arun,Worst product ever,2025-05-08,E-commerce,worst product ever
2955,Sneha,Delivery was too late,2025-12-01,Mobile,delivery too late
2956,Divya,Okay for the price,2025-07-08,Laptop,okay price
2957,Anitha,Worst product ever,2025-10-10,Laptop,worst product ever
2958,Anitha,Very bad experience and disappointed,2025-03-23,Mobile,very bad experience disappointed
2959,Pooja,Support team was very helpful,2025-09-22,Internet Service,support team very helpful
2960,Manoj,Worst product ever,2025-01-15,Smart Watch,worst product ever
2961,Pooja,Very bad experience and disappointed,2025-10-28,Headphones,very bad experience disappointed
2962,Rahul,Nothing special,2025-03-01,Banking App,nothing special
2963,Divya,Customer support did not respond,2025-12-15,Mobile App,customer support did not respond
