feedback_id,customer_name,feedback,date,product,clean_feedback,sentiment,confidence_score
3150,Rahul,Poor quality and waste of money,2025-11-06,Smart Watch,poor quality waste money,negative,-0.30000000000000004
3151,Pooja,Support team was very helpful,2025-05-03,Mobile,support team very helpful,positive,0.2
3152,Divya,Very bad experience and disappointed,2025-05-24,Headphones,very bad experience disappointed,negative,-0.8299999999999998
3153,Karthik,Very bad experience and disappointed,2025-01-08,Banking App,very bad experience disappointed,negative,-0.8299999999999998
3154,Sneha,Very happy with the product,2025-07-26,Internet Service,very happy product,positive,1.0
3155,Anitha,Acceptable performance,2025-05-25,E-commerce,acceptable performance,neutral,0.0
3156,Anitha,Great service and fast delivery,2025-06-17,Banking App,great service fast delivery,positive,0.5
3157,Rahul,Support team was very helpful,2025-09-19,Mobile,support team very helpful,positive,0.2
3158,Manoj,Very bad experience and disappointed,2025-03-09,Smart Watch,very bad experience disappointed,negative,-0.8299999999999998
3159,Divya,Nothing special,2025-08-17,Banking App,nothing special,positive,0.35714285714285715
3160,Karthik,Customer support did not respond,2025-06-26,E-commerce,customer support did not respond,neutral,0.0
3161,Karthik,Okay for the price,2025-02-01,E-commerce,okay price,positive,0.5
3162,Karthik,Customer support did not respond,2025-10-26,Mobile App,customer support did not respond,neutral,0.0
3163,Karthik,Average experience,2025-08-10,E-commerce,average experience,negative,-0.15
3164,Arun,"Amazing experience, highly recommend",2025-11-25,Smart Watch,amazing experience highly recommend,positive,0.38000000000000006
3165,Sneha,Very happy with the product,2025-03-26,Headphones,very happy product,positive,1.0
3166,Arun,Great service and fast delivery,2025-04-27,Mobile App,great service fast delivery,positive,0.5
3167,Divya,Nothing special,2025-11-03,Mobile App,nothing special,positive,0.35714285714285715
3168,Anitha,Very happy with the product,2025-04-21,Internet Service,very happy product,positive,1.0
3169,Divya,Excellent quality and very satisfied,2025-02-18,Laptop,excellent quality very satisfied,positive,0.825
3170,Divya,Delivery was too late,2025-05-05,Headphones,delivery too late,negative,-0.3
3171,Priya,Nothing special,2025-10-05,Mobile,nothing special,positive,0.35714285714285715
3172,Arun,Great service and fast delivery,2025-10-25,Banking App,great service fast delivery,positive,0.5
3173,Priya,Nothing special,2025-07-18,Banking App,nothing special,positive,0.35714285714285715
3174,Sneha,Very bad experience and disappointed,2025-01-04,Headphones,very bad experience disappointed,negative,-0.8299999999999998
3175,Arun,Very happy with the product,2025-04-09,Smart Watch,very happy product,positive,1.0
3176,Divya,Customer support did not respond,2025-12-25,E-commerce,customer support did not respond,neutral,0.0
3177,Sneha,Average experience,2025-01-21,Banking App,average experience,negative,-0.15
3178,Sneha,Decent product,2025-10-11,Headphones,decent product,positive,0.16666666666666666
3179,Pooja,Great service and fast delivery,2025-02-14,Headphones,great service fast delivery,positive,0.5
3180,Karthik,"Amazing experience, highly recommend",2025-06-04,Smart Watch,amazing experience highly recommend,positive,0.38000000000000006
3181,Manoj,Excellent quality and very satisfied,2025-01-04,Mobile App,excellent quality very satisfied,positive,0.825
3182,Arun,"Amazing experience, highly recommend",2025-08-09,Smart Watch,amazing experience highly recommend,positive,0.38000000000000006
3183,Rahul,Acceptable performance,2025-08-15,Mobile,acceptable performance,neutral,0.0
3184,Divya,Delivery was too late,2025-01-06,Headphones,delivery too late,negative,-0.3
3185,Arun,Poor quality and waste of money,2025-01-13,Banking App,poor quality waste money,negative,-0.30000000000000004
3186,Manoj,Poor quality and waste of money,2025-08-16,Mobile,poor quality waste money,negative,-0.30000000000000004
3187,Divya,Great service and fast delivery,2025-05-02,Mobile,great service fast delivery,positive,0.5
3188,Suresh,Nothing special,2025-06-14,Laptop,nothing special,positive,0.35714285714285715
3189,Priya,Acceptable performance,2025-07-05,Internet Service,acceptable performance,neutral,0.0
3190,Anitha,Decent product,2025-12-12,Mobile App,decent product,positive,0.16666666666666666
3191,Suresh,Customer support did not respond,2025-12-06,Smart Watch,customer support did not respond,neutral,0.0
3192,Karthik,Average experience,2025-09-25,Internet Service,average experience,negative,-0.15
3193,Rahul,Very bad experience and disappointed,2025-07-30,Smart Watch,very bad experience disappointed,negative,-0.8299999999999998
3194,Manoj,"Amazing experience, highly recommend",2025-05-19,Mobile App,amazing experience highly recommend,positive,0.38000000000000006
3195,Sneha,Delivery was too late,2025-11-09,Mobile App,delivery too late,negative,-0.3
3196,Rahul,Very happy with the product,2025-11-19,Laptop,very happy product,positive,1.0
3197,Anitha,Nothing special,2025-06-03,Internet Service,nothing special,positive,0.35714285714285715
3198,Karthik,Nothing special,2025-03-15,E-commerce,nothing special,positive,0.35714285714285715
3199,Anitha,Average experience,2025-12-11,Internet Service,average experience,negative,-0.15
3200,Divya,Customer support did not respond,2025-07-19,Banking App,customer support did not respond,neutral,0.0
3201,Anitha,Poor quality and waste of money,2025-08-31,Headphones,poor quality waste money,negative,-0.30000000000000004
3202,Priya,Very bad experience and disappointed,2025-06-18,Laptop,very bad experience disappointed,negative,-0.8299999999999998
3203,Divya,Very bad experience and disappointed,2025-05-02,Internet Service,very bad experience disappointed,negative,-0.8299999999999998
3204,Pooja,Support team was very helpful,2025-07-20,E-commerce,support team very helpful,positive,0.2
3205,Anitha,Customer support did not respond,2025-11-18,Laptop,customer support did not respond,neutral,0.0
3206,Divya,Okay for the price,2025-07-04,Banking App,okay price,positive,0.5
3207,Sneha,Excellent quality and very satisfied,2025-04-26,Mobile,excellent quality very satisfied,positive,0.825
3208,Pooja,Excellent quality and very satisfied,2025-01-29,Headphones,excellent quality very satisfied,positive,0.825
3209,Sneha,Decent product,2025-01-28,Banking App,decent product,positive,0.16666666666666666
3210,Arun,Worst product ever,2025-05-19,Laptop,worst product ever,negative,-1.0
3211,Sneha,Customer support did not respond,2025-10-27,Headphones,customer support did not respond,neutral,0.0
3212,Divya,Excellent quality and very satisfied,2025-05-04,Internet Service,excellent quality very satisfied,positive,0.825
3213,Priya,Great service and fast delivery,2025-02-04,Internet Service,great service fast delivery,positive,0.5
3214,Manoj,Great service and fast delivery,2025-11-29,Internet Service,great service fast delivery,positive,0.5
3215,Suresh,Very bad experience and disappointed,2025-08-17,Internet Service,very bad experience disappointed,negative,-0.8299999999999998
3216,Arun,"Amazing experience, highly recommend",2025-06-13,Mobile App,amazing experience highly recommend,positive,0.38000000000000006
3217,Rahul,Customer support did not respond,2025-09-07,Banking App,customer support did not respond,neutral,0.0
3218,Priya,Great service and fast delivery,2025-11-20,E-commerce,great service fast delivery,positive,0.5
3219,Priya,Average experience,2025-11-02,E-commerce,average experience,negative,-0.15
3220,Arun,Very happy with the product,2025-10-26,Banking App,very happy product,positive,1.0
3221,Rahul,Great service and fast delivery,2025-09-26,Internet Service,great service fast delivery,positive,0.5
3222,Anitha,Support team was very helpful,2025-02-10,Mobile App,support team very helpful,positive,0.2
3223,Priya,Very bad experience and disappointed,2025-07-07,Mobile,very bad experience disappointed,negative,-0.8299999999999998
3224,Manoj,Poor quality and waste of money,2025-03-03,E-commerce,poor quality waste money,negative,-0.30000000000000004
3225,Priya,Very bad experience and disappointed,2025-04-11,E-commerce,very bad experience disappointed,negative,-0.8299999999999998
3226,Divya,"Amazing experience, highly recommend",2025-05-12,E-commerce,amazing experience highly recommend,positive,0.38000000000000006
3227,Arun,Great service and fast delivery,2025-01-10,Internet Service,great service fast delivery,positive,0.5
3228,Priya,Support team was very helpful,2025-07-23,Smart Watch,support team very helpful,positive,0.2
3229,Anitha,Average experience,2025-11-30,E-commerce,average experience,negative,-0.15
3230,Manoj,Decent product,2025-01-10,Internet Service,decent product,positive,0.16666666666666666
3231,Arun,Support team was very helpful,2025-04-24,Internet Service,support team very helpful,positive,0.2
3232,Divya,Great service and fast delivery,2025-11-20,Headphones,great service fast delivery,positive,0.5
3233,Suresh,Average experience,2025-12-02,Headphones,average experience,negative,-0.15
3234,Anitha,Great service and fast delivery,2025-08-08,Mobile,great service fast delivery,positive,0.5
3235,Anitha,Okay for the price,2025-06-22,E-commerce,okay price,positive,0.5
3236,Karthik,Worst product ever,2026-01-01,Laptop,worst product ever,negative,-1.0
3237,Suresh,Poor quality and waste of money,2025-11-30,Smart Watch,poor quality waste money,negative,-0.30000000000000004
3238,Sneha,Delivery was too late,2025-05-11,E-commerce,delivery too late,negative,-0.3
3239,Arun,Very happy with the product,2025-02-14,Mobile App,very happy product,positive,1.0
3240,Manoj,Acceptable performance,2025-08-02,Mobile App,acceptable performance,neutral,0.0
3241,Priya,Acceptable performance,2025-08-26,Mobile App,acceptable performance,neutral,0.0
3242,Karthik,Average experience,2025-11-29,Smart Watch,average experience,negative,-0.15
3243,Manoj,Great service and fast delivery,2025-12-10,Internet Service,great service fast delivery,positive,0.5
3244,Suresh,Poor quality and waste of money,2025-08-31,Banking App,poor quality waste money,negative,-0.30000000000000004
3245,Pooja,Delivery was too late,2025-11-07,Internet Service,delivery too late,negative,-0.3
3246,Sneha,Decent product,2025-03-29,Mobile,decent product,positive,0.16666666666666666
3247,Suresh,Decent product,2025-07-18,E-commerce,decent product,positive,0.16666666666666666
3248,Arun,Very bad experience and disappointed,2025-02-15,Mobile,very bad experience disappointed,negative,-0.8299999999999998
3249,Pooja,Customer support did not respond,2025-01-01,Mobile,customer support did not respond,neutral,0.0
3250,Suresh,Poor quality and waste of money,2025-02-27,Mobile,poor quality waste money,negative,-0.30000000000000004
3251,Pooja,Worst product ever,2025-07-18,Mobile App,worst product ever,negative,-1.0
3252,Arun,Acceptable performance,2025-02-04,Laptop,acceptable performance,neutral,0.0
3253,Anitha,Very bad experience and disappointed,2025-10-05,Mobile App,very bad experience disappointed,negative,-0.8299999999999998
3254,Arun,Okay for the price,2025-05-15,Internet Service,okay price,positive,0.5
3255,Arun,"Amazing experience, highly recommend",2025-08-09,Banking App,amazing experience highly recommend,positive,0.38000000000000006
3256,Suresh,Very happy with the product,2025-11-13,Mobile App,very happy product,positive,1.0
3257,Karthik,Customer support did not respond,2025-02-05,Headphones,customer support did not respond,neutral,0.0
3258,Suresh,Average experience,2025-11-15,Mobile,average experience,negative,-0.15
3259,Manoj,Customer support did not respond,2025-11-03,Laptop,customer support did not respond,neutral,0.0
3260,Suresh,Average experience,2025-09-28,Banking App,average experience,negative,-0.15
3261,Manoj,Support team was very helpful,2025-05-03,Internet Service,support team very helpful,positive,0.2
3262,Rahul,Nothing special,2025-03-24,Mobile App,nothing special,positive,0.35714285714285715
3263,Divya,Delivery was too late,2025-09-11,E-commerce,delivery too late,negative,-0.3
3264,Karthik,Decent product,2025-05-25,Banking App,decent product,positive,0.16666666666666666
3265,Anitha,Very bad experience and disappointed,2025-12-10,Headphones,very bad experience disappointed,negative,-0.8299999999999998
3266,Suresh,Worst product ever,2025-04-04,Banking App,worst product ever,negative,-1.0
3267,Anitha,Acceptable performance,2025-08-31,Mobile App,acceptable performance,neutral,0.0
3268,Manoj,Poor quality and waste of money,2025-12-11,Headphones,poor quality waste money,negative,-0.30000000000000004
3269,Suresh,"Amazing experience, highly recommend",2025-05-11,Banking App,amazing experience highly recommend,positive,0.38000000000000006
3270,Rahul,Customer support did not respond,2025-03-25,Internet Service,customer support did not respond,neutral,0.0
3271,Divya,Great service and fast delivery,2025-03-22,E-commerce,great service fast delivery,positive,0.5
3272,Anitha,Worst product ever,2025-10-02,Mobile App,worst product ever,negative,-1.0
3273,Arun,Okay for the price,2025-09-24,Mobile,okay price,positive,0.5
3274,Rahul,Acceptable performance,2025-07-13,Mobile,acceptable performance,neutral,0.0
3275,Karthik,Decent product,2025-01-09,Banking App,decent product,positive,0.16666666666666666
3276,Divya,Poor quality and waste of money,2025-06-20,Banking App,poor quality waste money,negative,-0.30000000000000004
